,Year,Month,Day,Hour,Minute,temp_air,dew_point,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed,relative_humidity
2021-11-25 13:30:00-05:00,2021,11,25,13,30,11.0,3.8,188.0,244.0,286.0,0.14,1011.0,245.0,3.1,61.15016585838389
2021-11-25 14:30:00-05:00,2021,11,25,14,30,11.0,4.4,68.0,664.0,266.0,0.14,1011.0,244.0,2.8000000000000003,63.77825359952933
2021-11-25 15:30:00-05:00,2021,11,25,15,30,9.7,6.1000000000000005,44.0,473.0,119.0,0.14,1010.0,241.0,2.7,78.27814192577462
2021-11-25 16:30:00-05:00,2021,11,25,16,30,8.200000000000001,5.1000000000000005,3.0,0.0,3.0,0.14,1010.0,239.0,2.8000000000000003,80.81547856407119
2021-11-25 17:30:00-05:00,2021,11,25,17,30,7.6,4.9,0.0,0.0,0.0,0.14,1009.0,238.0,2.9000000000000004,83.0180861631094
2021-11-25 18:30:00-05:00,2021,11,25,18,30,7.300000000000001,5.1000000000000005,0.0,0.0,0.0,0.14,1009.0,239.0,3.1,85.9240926556031
2021-11-25 19:30:00-05:00,2021,11,25,19,30,7.2,5.300000000000001,0.0,0.0,0.0,0.14,1008.0,245.0,3.3000000000000003,87.72479940486073
2021-11-25 20:30:00-05:00,2021,11,25,20,30,7.300000000000001,5.5,0.0,0.0,0.0,0.14,1008.0,252.0,3.3000000000000003,88.34476301012921
2021-11-25 21:30:00-05:00,2021,11,25,21,30,7.4,5.6000000000000005,0.0,0.0,0.0,0.14,1007.0,259.0,3.1,88.35353632397174
2021-11-25 22:30:00-05:00,2021,11,25,22,30,7.300000000000001,5.800000000000001,0.0,0.0,0.0,0.14,1006.0,266.0,2.9000000000000004,90.19962772801165
2021-11-25 23:30:00-05:00,2021,11,25,23,30,7.1000000000000005,5.800000000000001,0.0,0.0,0.0,0.14,1005.0,272.0,2.5,91.44214503462723
2021-11-26 00:30:00-05:00,2021,11,26,0,30,6.9,5.9,0.0,0.0,0.0,0.14,1005.0,270.0,2.3000000000000003,93.34707609953146
2021-11-26 01:30:00-05:00,2021,11,26,1,30,6.800000000000001,5.9,0.0,0.0,0.0,0.14,1004.0,258.0,2.2,93.98961628580115
2021-11-26 02:30:00-05:00,2021,11,26,2,30,6.7,6.0,0.0,0.0,0.0,0.14,1003.0,244.0,2.3000000000000003,95.29325312606257
2021-11-26 03:30:00-05:00,2021,11,26,3,30,6.7,6.1000000000000005,0.0,0.0,0.0,0.14,1002.0,233.0,2.5,95.95342420141714
2021-11-26 04:30:00-05:00,2021,11,26,4,30,6.6000000000000005,6.1000000000000005,0.0,0.0,0.0,0.14,1001.0,227.0,2.6,96.61496692773196
2021-11-26 05:30:00-05:00,2021,11,26,5,30,6.7,6.2,0.0,0.0,0.0,0.14,1001.0,231.0,3.0,96.61763354016009
2021-11-26 06:30:00-05:00,2021,11,26,6,30,6.9,6.4,0.0,0.0,0.0,0.14,1000.0,240.0,3.4000000000000004,96.62295737662653
2021-11-26 07:30:00-05:00,2021,11,26,7,30,7.1000000000000005,6.5,11.0,0.0,11.0,0.14,1000.0,250.0,3.8,95.96610645948584
2021-11-26 08:30:00-05:00,2021,11,26,8,30,7.300000000000001,6.6000000000000005,63.0,30.0,70.0,0.14,1000.0,269.0,4.5,95.31528229064008
2021-11-26 09:30:00-05:00,2021,11,26,9,30,7.300000000000001,6.5,26.0,1.0,26.0,0.14,1000.0,293.0,5.4,94.66211749379316
2021-11-26 10:30:00-05:00,2021,11,26,10,30,7.2,5.4,137.0,18.0,145.0,0.14,1000.0,307.0,6.1000000000000005,88.33598001088679
2021-11-26 11:30:00-05:00,2021,11,26,11,30,7.300000000000001,3.8,238.0,82.0,277.0,0.14,1000.0,309.0,6.4,78.45684791912844
2021-11-26 12:30:00-05:00,2021,11,26,12,30,7.4,2.5,174.0,34.0,190.0,0.14,999.0,306.0,6.6000000000000005,71.08228701692809
2021-11-26 13:30:00-05:00,2021,11,26,13,30,7.1000000000000005,1.4,67.0,3.0,68.0,0.14,999.0,300.0,6.800000000000001,67.07727776977399
2021-11-26 14:30:00-05:00,2021,11,26,14,30,6.4,0.5,43.0,2.0,44.0,0.14,1000.0,295.0,6.9,65.96618418592665
2021-11-26 15:30:00-05:00,2021,11,26,15,30,5.7,-0.1,26.0,1.0,26.0,0.14,1001.0,290.0,6.9,66.28938142750665
2021-11-26 16:30:00-05:00,2021,11,26,16,30,5.0,-0.3,1.0,0.0,1.0,0.14,1002.0,285.0,6.800000000000001,68.58694307602894
2021-11-26 17:30:00-05:00,2021,11,26,17,30,4.3,-0.4,0.0,0.0,0.0,0.14,1002.0,283.0,6.7,71.50051058397787
2021-11-26 18:30:00-05:00,2021,11,26,18,30,3.8,-0.5,0.0,0.0,0.0,0.14,1003.0,287.0,6.6000000000000005,73.51624240094796
2021-11-26 19:30:00-05:00,2021,11,26,19,30,3.2,-0.9,0.0,0.0,0.0,0.14,1003.0,293.0,6.6000000000000005,74.48633823307799
2021-11-26 20:30:00-05:00,2021,11,26,20,30,2.6,-1.6,0.0,0.0,0.0,0.14,1003.0,296.0,6.5,73.8338640110816
2021-11-26 21:30:00-05:00,2021,11,26,21,30,2.2,-1.8,0.0,0.0,0.0,0.14,1003.0,296.0,6.5,74.85491113660235
2021-11-26 22:30:00-05:00,2021,11,26,22,30,1.9,-1.8,0.0,0.0,0.0,0.14,1003.0,295.0,6.7,76.47355455550374
2021-11-26 23:30:00-05:00,2021,11,26,23,30,1.7000000000000002,-1.7000000000000002,0.0,0.0,0.0,0.14,1003.0,295.0,6.7,78.14716426171553
2021-11-27 00:30:00-05:00,2021,11,27,0,30,1.7000000000000002,-1.6,0.0,0.0,0.0,0.14,1004.0,296.0,6.7,78.7237698970863
2021-11-27 01:30:00-05:00,2021,11,27,1,30,1.6,-1.7000000000000002,0.0,0.0,0.0,0.14,1004.0,298.0,6.5,78.70826671898335
2021-11-27 02:30:00-05:00,2021,11,27,2,30,1.5,-1.8,0.0,0.0,0.0,0.14,1005.0,299.0,6.4,78.69274744608835
2021-11-27 03:30:00-05:00,2021,11,27,3,30,1.3,-1.9,0.0,0.0,0.0,0.14,1006.0,299.0,6.300000000000001,79.24351303307793
2021-11-27 04:30:00-05:00,2021,11,27,4,30,1.0,-2.1,0.0,0.0,0.0,0.14,1006.0,299.0,6.1000000000000005,79.78466642847
2021-11-27 05:30:00-05:00,2021,11,27,5,30,0.9,-2.2,0.0,0.0,0.0,0.14,1007.0,299.0,6.0,79.76979679556463
2021-11-27 06:30:00-05:00,2021,11,27,6,30,0.8,-2.4000000000000004,0.0,0.0,0.0,0.14,1008.0,299.0,5.9,79.1673631805893
2021-11-27 07:30:00-05:00,2021,11,27,7,30,1.4,-2.5,15.0,0.0,15.0,0.14,1008.0,299.0,6.1000000000000005,75.2671344007173
2021-11-27 08:30:00-05:00,2021,11,27,8,30,2.3000000000000003,-2.4000000000000004,72.0,2.0,72.0,0.14,1009.0,300.0,6.300000000000001,71.10509905686833
2021-11-27 09:30:00-05:00,2021,11,27,9,30,3.2,-2.7,172.0,19.0,179.0,0.14,1009.0,301.0,6.300000000000001,65.24338114984884
2021-11-27 10:30:00-05:00,2021,11,27,10,30,3.9,-2.8000000000000003,194.0,18.0,202.0,0.14,1009.0,301.0,6.1000000000000005,61.645085776408536
2021-11-27 11:30:00-05:00,2021,11,27,11,30,4.4,-2.8000000000000003,150.0,4.0,152.0,0.14,1009.0,300.0,5.9,59.521720372816745
2021-11-27 12:30:00-05:00,2021,11,27,12,30,4.7,-2.9000000000000004,185.0,10.0,190.0,0.14,1008.0,299.0,5.7,57.8557512827097
2021-11-27 13:30:00-05:00,2021,11,27,13,30,4.800000000000001,-3.0,169.0,85.0,203.0,0.14,1008.0,299.0,5.5,57.02815772495665
2021-11-27 14:30:00-05:00,2021,11,27,14,30,4.5,-3.0,136.0,319.0,230.0,0.14,1009.0,300.0,5.300000000000001,58.23529623491423
2021-11-27 15:30:00-05:00,2021,11,27,15,30,3.5,-2.9000000000000004,38.0,585.0,129.0,0.14,1009.0,300.0,4.9,62.93564196545287
2021-11-27 16:30:00-05:00,2021,11,27,16,30,2.2,-2.5,3.0,0.0,3.0,0.14,1010.0,302.0,4.5,71.08512994618599
2021-11-27 17:30:00-05:00,2021,11,27,17,30,1.3,-2.3000000000000003,0.0,0.0,0.0,0.14,1010.0,303.0,4.4,76.93878519534513
2021-11-27 18:30:00-05:00,2021,11,27,18,30,0.8,-2.3000000000000003,0.0,0.0,0.0,0.14,1011.0,306.0,4.2,79.75491152292383
2021-11-27 19:30:00-05:00,2021,11,27,19,30,0.4,-2.3000000000000003,0.0,0.0,0.0,0.13,1011.0,310.0,3.9,82.09057586885491
2021-11-27 20:30:00-05:00,2021,11,27,20,30,0.2,-2.4000000000000004,0.0,0.0,0.0,0.13,1011.0,314.0,3.6,82.67333140622702
2021-11-27 21:30:00-05:00,2021,11,27,21,30,0.4,-2.4000000000000004,0.0,0.0,0.0,0.13,1011.0,315.0,3.2,81.48582086565779
2021-11-27 22:30:00-05:00,2021,11,27,22,30,0.5,-2.3000000000000003,0.0,0.0,0.0,0.13,1011.0,309.0,2.9000000000000004,81.49959969128778
2021-11-27 23:30:00-05:00,2021,11,27,23,30,0.6000000000000001,-2.4000000000000004,0.0,0.0,0.0,0.13,1011.0,303.0,2.8000000000000003,80.31727536067943
2021-11-28 00:30:00-05:00,2021,11,28,0,30,0.7000000000000001,-2.2,0.0,0.0,0.0,0.13,1011.0,298.0,2.7,80.92750235774244
2021-11-28 01:30:00-05:00,2021,11,28,1,30,0.7000000000000001,-2.0,0.0,0.0,0.0,0.13,1011.0,290.0,2.5,82.1306635517903
2021-11-28 02:30:00-05:00,2021,11,28,2,30,0.8,-1.6,0.0,0.0,0.0,0.13,1011.0,283.0,2.2,83.97727093041712
2021-11-28 03:30:00-05:00,2021,11,28,3,30,0.9,-1.3,0.0,0.0,0.0,0.13,1011.0,278.0,1.8,85.2307570140689
2021-11-28 04:30:00-05:00,2021,11,28,4,30,0.9,-1.4,0.0,0.0,0.0,0.13,1010.0,274.0,1.3,84.608034615903
2021-11-28 05:30:00-05:00,2021,11,28,5,30,0.9,-1.7000000000000002,0.0,0.0,0.0,0.13,1010.0,260.0,0.8,82.7640157119469
2021-11-28 06:30:00-05:00,2021,11,28,6,30,1.0,-1.9,0.0,0.0,0.0,0.13,1010.0,218.0,0.6000000000000001,80.96984563192845
2021-11-28 07:30:00-05:00,2021,11,28,7,30,1.7000000000000002,-1.6,12.0,0.0,12.0,0.13,1010.0,176.0,0.8,78.7237698970863
2021-11-28 08:30:00-05:00,2021,11,28,8,30,3.1,-0.7000000000000001,41.0,4.0,42.0,0.13,1009.0,160.0,1.2000000000000002,76.11786371475516
2021-11-28 09:30:00-05:00,2021,11,28,9,30,4.5,0.0,11.0,0.0,11.0,0.13,1009.0,155.0,1.5,72.58566298606418
2021-11-28 10:30:00-05:00,2021,11,28,10,30,5.6000000000000005,0.8,52.0,0.0,52.0,0.13,1008.0,162.0,1.4,71.23865152909528
2021-11-28 11:30:00-05:00,2021,11,28,11,30,6.300000000000001,1.7000000000000002,121.0,0.0,121.0,0.13,1007.0,189.0,1.1,72.40463856472799
2021-11-28 12:30:00-05:00,2021,11,28,12,30,6.9,2.1,92.0,0.0,92.0,0.13,1006.0,232.0,1.0,71.49221490354512
2021-11-28 13:30:00-05:00,2021,11,28,13,30,7.2,2.3000000000000003,118.0,2.0,119.0,0.13,1006.0,267.0,1.2000000000000002,71.04311169162395
2021-11-28 14:30:00-05:00,2021,11,28,14,30,7.1000000000000005,2.3000000000000003,102.0,2.0,103.0,0.13,1006.0,286.0,1.4,71.53094992761488
2021-11-28 15:30:00-05:00,2021,11,28,15,30,6.1000000000000005,2.9000000000000004,57.0,2.0,57.0,0.13,1006.0,302.0,1.5,79.95474496457803
2021-11-28 16:30:00-05:00,2021,11,28,16,30,4.9,2.3000000000000003,3.0,0.0,3.0,0.13,1007.0,313.0,1.8,83.26929826127518
2021-11-28 17:30:00-05:00,2021,11,28,17,30,4.2,1.8,0.0,0.0,0.0,0.13,1007.0,318.0,2.0,84.38073910650881
2021-11-28 18:30:00-05:00,2021,11,28,18,30,3.9,1.8,0.0,0.0,0.0,0.13,1008.0,321.0,2.0,86.17563758869063
2021-11-28 19:30:00-05:00,2021,11,28,19,30,3.6,1.8,0.0,0.0,0.0,0.13,1008.0,325.0,2.0,88.01322265002786
2021-11-28 20:30:00-05:00,2021,11,28,20,30,3.2,1.5,0.0,0.0,0.0,0.13,1008.0,326.0,2.0,88.60927172461798
2021-11-28 21:30:00-05:00,2021,11,28,21,30,3.1,1.3,0.0,0.0,0.0,0.13,1007.0,322.0,2.0,87.96736357409111
2021-11-28 22:30:00-05:00,2021,11,28,22,30,3.3000000000000003,1.2000000000000002,0.0,0.0,0.0,0.13,1007.0,315.0,2.1,86.11285794842281
2021-11-28 23:30:00-05:00,2021,11,28,23,30,3.4000000000000004,1.1,0.0,0.0,0.0,0.13,1007.0,309.0,2.3000000000000003,84.89531874546236
2021-11-29 00:30:00-05:00,2021,11,29,0,30,3.4000000000000004,1.1,0.0,0.0,0.0,0.13,1007.0,306.0,2.8000000000000003,84.89531874546236
2021-11-29 01:30:00-05:00,2021,11,29,1,30,3.2,1.1,0.0,0.0,0.0,0.13,1007.0,308.0,3.1,86.10235431094756
2021-11-29 02:30:00-05:00,2021,11,29,2,30,3.0,1.2000000000000002,0.0,0.0,0.0,0.13,1007.0,311.0,3.1,87.95816094920934
2021-11-29 03:30:00-05:00,2021,11,29,3,30,2.8000000000000003,1.1,0.0,0.0,0.0,0.13,1007.0,315.0,3.1,88.57425771123016
2021-11-29 04:30:00-05:00,2021,11,29,4,30,2.3000000000000003,1.0,0.0,0.0,0.0,0.13,1007.0,319.0,3.0,91.11861031352163
2021-11-29 05:30:00-05:00,2021,11,29,5,30,1.7000000000000002,0.7000000000000001,0.0,0.0,0.0,0.13,1008.0,324.0,3.2,93.07092226805936
2021-11-29 06:30:00-05:00,2021,11,29,6,30,1.5,0.4,0.0,0.0,0.0,0.13,1008.0,328.0,3.5,92.39001836994618
2021-11-29 07:30:00-05:00,2021,11,29,7,30,2.0,0.3,34.0,184.0,48.0,0.13,1009.0,332.0,3.9,88.50375478731846
2021-11-29 08:30:00-05:00,2021,11,29,8,30,3.1,0.5,81.0,446.0,183.0,0.13,1010.0,334.0,4.4,83.04460532155628
2021-11-29 09:30:00-05:00,2021,11,29,9,30,4.1000000000000005,0.4,107.0,606.0,319.0,0.13,1010.0,334.0,4.5,76.84074975360336
2021-11-29 10:30:00-05:00,2021,11,29,10,30,4.9,0.1,242.0,224.0,338.0,0.13,1010.0,332.0,4.5,71.10082484790618
2021-11-29 11:30:00-05:00,2021,11,29,11,30,5.4,-0.2,218.0,136.0,281.0,0.13,1009.0,329.0,4.5,67.19265700783497
2021-11-29 12:30:00-05:00,2021,11,29,12,30,5.7,-0.4,122.0,44.0,142.0,0.13,1009.0,327.0,4.7,64.85987748389608
2021-11-29 13:30:00-05:00,2021,11,29,13,30,5.800000000000001,-0.6000000000000001,180.0,61.0,204.0,0.13,1009.0,327.0,4.800000000000001,63.48127660043438
2021-11-29 14:30:00-05:00,2021,11,29,14,30,5.5,-0.8,97.0,214.0,159.0,0.13,1009.0,326.0,4.7,63.87548789272937
2021-11-29 15:30:00-05:00,2021,11,29,15,30,4.5,-0.7000000000000001,47.0,435.0,113.0,0.13,1010.0,325.0,4.4,68.9828238649341
2021-11-29 16:30:00-05:00,2021,11,29,16,30,3.3000000000000003,-0.5,2.0,0.0,2.0,0.13,1011.0,323.0,4.2,76.15184994205936
2021-11-29 17:30:00-05:00,2021,11,29,17,30,2.4000000000000004,-0.6000000000000001,0.0,0.0,0.0,0.13,1012.0,322.0,4.3,80.57654481804275
2021-11-29 18:30:00-05:00,2021,11,29,18,30,1.5,-0.8,0.0,0.0,0.0,0.13,1013.0,321.0,4.4,84.67770140451024
2021-11-29 19:30:00-05:00,2021,11,29,19,30,0.8,-1.1,0.0,0.0,0.0,0.14,1013.0,322.0,4.4,87.11350109382644
2021-11-29 20:30:00-05:00,2021,11,29,20,30,0.2,-1.4,0.0,0.0,0.0,0.14,1013.0,324.0,4.2,88.99352461852784
2021-11-29 21:30:00-05:00,2021,11,29,21,30,-0.3,-1.7000000000000002,0.0,0.0,0.0,0.14,1013.0,325.0,4.0,90.2697288686174
2021-11-29 22:30:00-05:00,2021,11,29,22,30,-0.6000000000000001,-2.0,0.0,0.0,0.0,0.14,1013.0,327.0,3.8,90.24678181317564
2021-11-29 23:30:00-05:00,2021,11,29,23,30,-0.8,-2.1,0.0,0.0,0.0,0.14,1013.0,327.0,3.7,90.89998534997937
2021-11-30 00:30:00-05:00,2021,11,30,0,30,-0.7000000000000001,-2.2,0.0,0.0,0.0,0.14,1013.0,324.0,3.6,89.5754297811755
2021-11-30 01:30:00-05:00,2021,11,30,1,30,-0.5,-2.2,0.0,0.0,0.0,0.14,1014.0,320.0,3.5,88.27927734509338
2021-11-30 02:30:00-05:00,2021,11,30,2,30,-0.4,-2.2,0.0,0.0,0.0,0.14,1014.0,317.0,3.3000000000000003,87.63904109002196
2021-11-30 03:30:00-05:00,2021,11,30,3,30,-0.2,-2.2,0.0,0.0,0.0,0.14,1014.0,314.0,3.1,86.37401800255995
2021-11-30 04:30:00-05:00,2021,11,30,4,30,0.2,-2.0,0.0,0.0,0.0,0.14,1014.0,309.0,2.8000000000000003,85.15192707145415
2021-11-30 05:30:00-05:00,2021,11,30,5,30,0.6000000000000001,-1.8,0.0,0.0,0.0,0.14,1014.0,302.0,2.4000000000000004,83.95306907988994
2021-11-30 06:30:00-05:00,2021,11,30,6,30,1.0,-1.6,0.0,0.0,0.0,0.14,1014.0,290.0,2.1,82.77691467907674
2021-11-30 07:30:00-05:00,2021,11,30,7,30,1.6,-1.4,22.0,1.0,22.0,0.14,1014.0,271.0,2.1,80.46192174017723
2021-11-30 08:30:00-05:00,2021,11,30,8,30,2.6,-0.8,97.0,18.0,101.0,0.14,1014.0,255.0,2.4000000000000004,78.28922297807947
2021-11-30 09:30:00-05:00,2021,11,30,9,30,3.7,-0.3,172.0,116.0,212.0,0.14,1014.0,246.0,3.1,75.1203275233785
2021-11-30 10:30:00-05:00,2021,11,30,10,30,4.4,-0.2,181.0,46.0,201.0,0.14,1013.0,245.0,3.6,72.04170187937302
2021-11-30 11:30:00-05:00,2021,11,30,11,30,4.7,-0.5,64.0,1.0,64.0,0.14,1013.0,244.0,3.8,69.02461938229622
2021-11-30 12:30:00-05:00,2021,11,30,12,30,5.0,-0.8,72.0,3.0,73.0,0.14,1012.0,240.0,3.8,66.13367093511428
2021-11-30 13:30:00-05:00,2021,11,30,13,30,5.2,-0.8,35.0,0.0,35.0,0.14,1011.0,237.0,3.7,65.21987715208336
2021-11-30 14:30:00-05:00,2021,11,30,14,30,5.0,-0.2,41.0,1.0,41.0,0.14,1011.0,235.0,3.4000000000000004,69.0871684135396
2021-11-30 15:30:00-05:00,2021,11,30,15,30,4.1000000000000005,0.9,13.0,0.0,13.0,0.14,1011.0,235.0,3.1,79.66269617083887
2021-11-30 16:30:00-05:00,2021,11,30,16,30,3.3000000000000003,0.9,1.0,0.0,1.0,0.14,1011.0,239.0,3.1,84.2753843112558
2021-11-30 17:30:00-05:00,2021,11,30,17,30,3.2,0.6000000000000001,0.0,0.0,0.0,0.14,1011.0,249.0,3.3000000000000003,83.05720228728917
2021-11-30 18:30:00-05:00,2021,11,30,18,30,3.0,0.6000000000000001,0.0,0.0,0.0,0.14,1011.0,260.0,3.5,84.24003710329892
2021-11-30 19:30:00-05:00,2021,11,30,19,30,8.4,5.2,0.0,0.0,0.0,0.13,1006.0,285.0,6.5,80.28324023920179
2021-11-30 20:30:00-05:00,2021,11,30,20,30,6.9,3.1,0.0,0.0,0.0,0.13,1007.0,289.0,6.2,76.75209940748549
2021-11-30 21:30:00-05:00,2021,11,30,21,30,5.9,1.9,0.0,0.0,0.0,0.13,1008.0,291.0,6.0,75.50253286599651
2021-11-30 22:30:00-05:00,2021,11,30,22,30,5.0,0.9,0.0,0.0,0.0,0.13,1010.0,291.0,6.0,74.80696413944929
2021-11-30 23:30:00-05:00,2021,11,30,23,30,4.1000000000000005,-0.1,0.0,0.0,0.0,0.13,1011.0,290.0,5.9,74.1077643937472
2022-12-01 00:30:00-05:00,2022,12,1,0,30,3.3000000000000003,-1.1,0.0,0.0,0.0,0.13,1012.0,289.0,5.7,72.88844205019959
2022-12-01 01:30:00-05:00,2022,12,1,1,30,2.7,-1.9,0.0,0.0,0.0,0.13,1013.0,287.0,5.6000000000000005,71.71133208132876
2022-12-01 02:30:00-05:00,2022,12,1,2,30,2.2,-2.2,0.0,0.0,0.0,0.13,1014.0,285.0,5.7,72.67960146242095
2022-12-01 03:30:00-05:00,2022,12,1,3,30,1.9,-2.4000000000000004,0.0,0.0,0.0,0.13,1015.0,285.0,5.9,73.16167957123108
2022-12-01 04:30:00-05:00,2022,12,1,4,30,1.6,-2.6,0.0,0.0,0.0,0.13,1016.0,285.0,5.9,73.64900833496729
2022-12-01 05:30:00-05:00,2022,12,1,5,30,1.5,-2.7,0.0,0.0,0.0,0.13,1017.0,284.0,5.800000000000001,73.63042250546171
2022-12-01 06:30:00-05:00,2022,12,1,6,30,1.5,-2.7,0.0,0.0,0.0,0.13,1018.0,282.0,5.7,73.63042250546171
2022-12-01 07:30:00-05:00,2022,12,1,7,30,2.1,-2.7,32.0,109.0,40.0,0.13,1019.0,280.0,5.800000000000001,70.5403076184927
2022-12-01 08:30:00-05:00,2022,12,1,8,30,3.1,-2.5,97.0,316.0,168.0,0.13,1020.0,280.0,6.0,66.6870822395989
2022-12-01 09:30:00-05:00,2022,12,1,9,30,4.0,-2.6,150.0,398.0,287.0,0.13,1021.0,284.0,6.2,62.128400011422215
2022-12-01 10:30:00-05:00,2022,12,1,10,30,4.7,-2.8000000000000003,241.0,111.0,288.0,0.13,1022.0,288.0,6.2,58.28692959896248
2022-12-01 11:30:00-05:00,2022,12,1,11,30,5.300000000000001,-2.8000000000000003,241.0,69.0,273.0,0.13,1022.0,290.0,6.0,55.90215807285837
2022-12-01 12:30:00-05:00,2022,12,1,12,30,5.800000000000001,-2.8000000000000003,250.0,201.0,340.0,0.13,1022.0,292.0,5.7,53.99786264196731
2022-12-01 13:30:00-05:00,2022,12,1,13,30,6.0,-2.7,59.0,880.0,402.0,0.13,1022.0,293.0,5.6000000000000005,53.65307887619597
2022-12-01 14:30:00-05:00,2022,12,1,14,30,5.800000000000001,-2.6,51.0,804.0,282.0,0.13,1023.0,295.0,5.300000000000001,54.80470001601407
2022-12-01 15:30:00-05:00,2022,12,1,15,30,4.9,-2.3000000000000003,35.0,624.0,129.0,0.13,1024.0,298.0,4.7,59.648140306972586
2022-12-01 16:30:00-05:00,2022,12,1,16,30,3.6,-1.8,7.0,78.0,6.0,0.13,1026.0,302.0,4.3,67.78931609761369
2022-12-01 17:30:00-05:00,2022,12,1,17,30,2.7,-1.8,0.0,0.0,0.0,0.13,1026.0,305.0,4.2,72.24133230799718
2022-12-01 18:30:00-05:00,2022,12,1,18,30,2.2,-1.9,0.0,0.0,0.0,0.13,1027.0,309.0,4.0,74.30573632763704
2022-12-01 19:30:00-05:00,2022,12,1,19,30,1.6,-2.1,0.0,0.0,0.0,0.13,1027.0,314.0,3.8,76.42284605987777
2022-12-01 20:30:00-05:00,2022,12,1,20,30,1.2000000000000002,-2.2,0.0,0.0,0.0,0.13,1028.0,319.0,3.6,78.06767121123193
2022-12-01 21:30:00-05:00,2022,12,1,21,30,1.0,-2.3000000000000003,0.0,0.0,0.0,0.13,1028.0,323.0,3.5,78.61490892982974
2022-12-01 22:30:00-05:00,2022,12,1,22,30,0.6000000000000001,-2.2,0.0,0.0,0.0,0.13,1029.0,324.0,3.3000000000000003,81.51336378101604
2022-12-01 23:30:00-05:00,2022,12,1,23,30,0.1,-2.4000000000000004,0.0,0.0,0.0,0.13,1029.0,322.0,3.1,83.27430397508597
2022-12-02 00:30:00-05:00,2022,12,2,0,30,-0.4,-2.7,0.0,0.0,0.0,0.13,1029.0,320.0,3.0,84.45550501023716
2022-12-02 01:30:00-05:00,2022,12,2,1,30,-0.6000000000000001,-2.8000000000000003,0.0,0.0,0.0,0.13,1030.0,319.0,2.8000000000000003,85.06108499021242
2022-12-02 02:30:00-05:00,2022,12,2,2,30,-0.8,-3.0,0.0,0.0,0.0,0.13,1030.0,319.0,2.5,85.03824833910517
2022-12-02 03:30:00-05:00,2022,12,2,3,30,-0.9,-3.2,0.0,0.0,0.0,0.13,1030.0,316.0,2.2,84.39625573932764
2022-12-02 04:30:00-05:00,2022,12,2,4,30,-0.9,-3.4000000000000004,0.0,0.0,0.0,0.13,1030.0,317.0,1.9,83.14758943252241
2022-12-02 05:30:00-05:00,2022,12,2,5,30,-0.9,-3.5,0.0,0.0,0.0,0.13,1031.0,323.0,1.7000000000000002,82.52943101048344
2022-12-02 06:30:00-05:00,2022,12,2,6,30,-0.7000000000000001,-3.5,0.0,0.0,0.0,0.13,1031.0,332.0,1.5,81.33327548669308
2022-12-02 07:30:00-05:00,2022,12,2,7,30,0.4,-3.5,24.0,394.0,52.0,0.13,1031.0,338.0,1.0,75.08985317031998
2022-12-02 08:30:00-05:00,2022,12,2,8,30,2.2,-3.3000000000000003,52.0,658.0,197.0,0.13,1032.0,269.0,0.5,66.98396013477694
2022-12-02 09:30:00-05:00,2022,12,2,9,30,3.8,-3.9,56.0,835.0,341.0,0.13,1031.0,199.0,0.8,57.19144646861141
2022-12-02 10:30:00-05:00,2022,12,2,10,30,4.9,-3.3000000000000003,60.0,888.0,435.0,0.13,1031.0,206.0,1.5,55.3813809925161
2022-12-02 11:30:00-05:00,2022,12,2,11,30,5.7,-2.6,63.0,908.0,479.0,0.13,1030.0,213.0,2.0,55.18529451864998
2022-12-02 12:30:00-05:00,2022,12,2,12,30,6.2,-2.0,64.0,894.0,463.0,0.13,1029.0,216.0,2.3000000000000003,55.728743906361004
2022-12-02 13:30:00-05:00,2022,12,2,13,30,6.4,-1.6,60.0,854.0,391.0,0.13,1029.0,214.0,2.6,56.6084362351342
2022-12-02 14:30:00-05:00,2022,12,2,14,30,6.2,-1.1,53.0,763.0,271.0,0.13,1028.0,213.0,2.8000000000000003,59.5373499576889
2022-12-02 15:30:00-05:00,2022,12,2,15,30,4.9,-0.1,66.0,183.0,93.0,0.13,1028.0,211.0,2.7,70.07703592463795
2022-12-02 16:30:00-05:00,2022,12,2,16,30,3.6,0.3,6.0,62.0,5.0,0.13,1028.0,208.0,2.9000000000000004,79.01529974514465
2022-12-02 17:30:00-05:00,2022,12,2,17,30,3.3000000000000003,0.0,0.0,0.0,0.0,0.13,1028.0,207.0,3.1,78.96964873000702
2022-12-02 18:30:00-05:00,2022,12,2,18,30,3.3000000000000003,0.1,0.0,0.0,0.0,0.13,1028.0,206.0,3.2,79.54417243328366
2022-12-02 19:30:00-05:00,2022,12,2,19,30,3.4000000000000004,0.4,0.0,0.0,0.0,0.13,1028.0,202.0,3.3000000000000003,80.71847295288332
2022-12-02 20:30:00-05:00,2022,12,2,20,30,3.7,1.1,0.0,0.0,0.0,0.13,1027.0,197.0,3.4000000000000004,83.11998479762475
2022-12-02 21:30:00-05:00,2022,12,2,21,30,4.1000000000000005,2.2,0.0,0.0,0.0,0.13,1027.0,195.0,3.6,87.43412123717151
2022-12-02 22:30:00-05:00,2022,12,2,22,30,4.5,3.3000000000000003,0.0,0.0,0.0,0.13,1026.0,195.0,3.8,91.91589953024946
