,GHI,DHI,DNI,DryBulb,Wspd,zenith,azimuth,elevation,trackingdata_surface_tilt,trackingdata_surface_azimuth,C,D
1999-04-03 09:30:00-07:00,605.0,0.0,551.0,0.0,5.2,0.7733504591784001,2.316755119435373,0.7974458676164965,35.63866085064063,90.0,0.10866425761908233,0.6872922168174848
1999-04-03 10:30:00-07:00,722.0,0.0,525.0,1.0,5.0,0.650961272603287,2.6712289827835694,0.9198350541916097,19.045725775556242,90.00000120741828,0.23683868185063855,0.5547415501361274
1999-04-03 11:30:00-07:00,773.0,0.0,480.0,2.0,4.4,0.6001626407111227,3.110595037647116,0.970633686083774,1.2150965148457364,90.0,0.3893970773716893,0.5002248692196068
1999-04-03 12:30:00-07:00,595.0,0.0,191.0,2.0,3.6,0.638841271593835,3.5573026885354326,0.9319550552010617,16.696592816188794,269.9999987925817,0.25634821954113457,0.542160418502142
1999-04-03 13:30:00-07:00,376.0,0.0,42.0,3.0,2.6,0.7529453138861899,3.925236404138274,0.8178510129087068,33.483657598718764,269.9999987925817,0.12415044265679859,0.6659567835811868
1999-04-03 14:30:00-07:00,377.0,0.0,79.0,3.0,1.4,0.9135790912758758,4.204109859018005,0.6572172355190208,48.545122966917575,270.0,0.02526133442833789,0.8379699930499526
1999-04-03 15:30:00-07:00,180.0,0.0,10.0,3.0,0.5,1.0988579501476254,4.421989135108571,0.4719383766472712,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-03 16:30:00-07:00,368.0,0.0,722.0,2.0,0.4,1.2959056341176691,4.605748374048065,0.2748906926772274,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-03 17:30:00-07:00,25.0,0.0,0.0,0.0,0.5,1.496826385319465,4.7746910691313875,0.07396994147543158,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-04 06:30:00-07:00,22.0,0.0,0.0,-1.0,1.8,1.3193639435461013,1.6520227107133894,0.2514323832487953,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-04 07:30:00-07:00,104.0,0.0,0.0,1.0,2.6,1.1209580836681166,1.8323235290559596,0.44983824312678,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-04 08:30:00-07:00,342.0,0.0,191.0,2.0,3.4000000000000004,0.9329051326143432,2.0438570158041687,0.6378911941805535,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-04 09:30:00-07:00,632.0,0.0,623.0,3.0,3.9,0.7671414546813797,2.312814922646262,0.8036548721135168,35.40031770864064,90.00000120741828,0.11035715386609563,0.6848754164339015
1999-04-04 10:30:00-07:00,722.0,0.0,518.0,4.0,4.3,0.6442720773388,2.6693266372649114,0.9265242494560966,18.8667027706263,90.0,0.2383162252301755,0.5537265575401988
1999-04-04 11:30:00-07:00,831.0,0.0,645.0,4.0,4.5,0.5934694634969654,3.1125820160842217,0.9773268632979313,1.120998120196466,90.00002921602938,0.3902180700512848,0.5001913906222283
1999-04-04 12:30:00-07:00,848.0,0.0,690.0,4.0,4.4,0.6329131400809593,3.56285832418672,0.9378831867139373,16.69792562049165,269.9999987925817,0.25633707903242087,0.5421671019659784
1999-04-04 13:30:00-07:00,723.0,0.0,492.0,4.0,4.5,0.7480641640030934,3.932142759409649,0.8227321627918032,33.40716146791967,270.0,0.12470745779183379,0.6652209485029826
1999-04-04 14:30:00-07:00,649.0,0.0,616.0,4.0,4.5,0.9095309389618224,4.210993437356766,0.6612653878330743,48.41553182936759,270.0,0.02601097941269731,0.8362765260135813
1999-04-04 15:30:00-07:00,523.0,0.0,754.0,4.0,4.1000000000000005,1.0953269367153016,4.42849404145234,0.47546939007959516,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-04 16:30:00-07:00,236.0,0.0,219.0,3.0,3.0,1.2926210103636075,4.611912969094689,0.2781753164312892,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-04 17:30:00-07:00,130.0,0.0,477.0,1.0,2.0,1.4935655112178043,4.780650060189682,0.0772308155770922,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-05 06:30:00-07:00,120.0,0.0,370.0,0.0,5.0,1.3141594647626231,1.6475636242759268,0.2566368620322736,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-05 07:30:00-07:00,344.0,0.0,693.0,1.0,6.0,1.1156030664865453,1.8277361488696715,0.45519326030835133,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-05 08:30:00-07:00,568.0,0.0,854.0,4.0,6.0,0.9272248043405035,2.0392883419436,0.6435715224543931,49.94641197535455,90.0,0.017278541521950852,0.8564961997923093
1999-04-05 09:30:00-07:00,757.0,0.0,936.0,5.0,5.4,0.7609719910719285,2.308830119918055,0.8098243357229681,35.16497045733264,90.0,0.11203368913850875,0.6825028347233907
1999-04-05 10:30:00-07:00,894.0,0.0,977.0,6.0,4.800000000000002,0.6376165400013659,2.6673842068431615,0.9331797867935308,18.690451935465344,90.0,0.23977243093841916,0.5527363068023428
1999-04-05 11:30:00-07:00,966.0,0.0,994.0,7.0,4.2,0.5868071112950867,3.1145835015466705,0.9839892154998099,1.028767789881951,90.0,0.39102278980142,0.5001611935975869
1999-04-05 12:30:00-07:00,969.0,0.0,996.0,8.0,3.5,0.6270224793662544,3.568464982354997,0.9437738474286421,16.698628608841016,270.0,0.25633120299639756,0.5421706273713722
1999-04-05 13:30:00-07:00,903.0,0.0,982.0,9.0,2.8000000000000003,0.7432228634205728,3.9390802680347585,0.8275734633743239,33.33098467707631,270.0,0.12526263526366604,0.6644896639353057
1999-04-05 14:30:00-07:00,773.0,0.0,940.0,9.0,2.2,0.9055169478295086,4.217881630126165,0.6652793789653879,48.286677333886516,269.99999914622634,0.026758260089661035,0.8345960517438963
1999-04-05 15:30:00-07:00,590.0,0.0,858.0,8.0,1.6,1.0918214658450098,4.434987134239841,0.4789748609498868,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-05 16:30:00-07:00,371.0,0.0,723.0,7.0,0.9,1.2893534249234475,4.6180559585039305,0.2814429018714489,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-05 17:30:00-07:00,147.0,0.0,463.0,4.0,0.2,1.490314280655903,4.7865799882952444,0.08048204613899351,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-06 06:30:00-07:00,137.0,0.0,557.0,2.0,2.7,1.3089911403018732,1.6431058280686994,0.2618051864930234,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-06 07:30:00-07:00,364.0,0.0,810.0,6.0,2.0,1.1102881863105587,1.8231380047144532,0.46050814048433786,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-06 08:30:00-07:00,584.0,0.0,916.0,9.0,1.3,0.9215873353044913,2.03469224583873,0.6492089914904053,49.6805611214823,90.0,0.01877557606801117,0.8529515053793162
1999-04-06 09:30:00-07:00,768.0,0.0,971.0,12.0,1.5,0.7548444341860658,2.3047994911984393,0.8159518926088307,34.932702021529124,90.0,0.11369305578541639,0.6801748145012687
1999-04-06 10:30:00-07:00,901.0,0.0,1002.0,13.0,2.0,0.6309967832922174,2.665399199061669,0.9397995435026791,18.51704407824258,90.0,0.24120662739523244,0.5517707770442772
1999-04-06 11:30:00-07:00,970.0,0.0,1016.0,14.0,2.5,0.5801772108231704,3.116597071672163,0.9906191159717261,0.938474923572082,90.0,0.39181062751367096,0.5001341406402954
1999-04-06 12:30:00-07:00,972.0,0.0,1017.0,15.0,3.1,0.6211704181950315,3.574120141654744,0.9496259085998651,16.698627405366384,270.0,0.25633121305580653,0.5421706213359627
1999-04-06 13:30:00-07:00,907.0,0.0,1006.0,16.0,3.8,0.7384219358441266,3.9460457942412375,0.8323743909507699,33.255056245785525,270.0,0.12581648596006073,0.663762233264461
1999-04-06 14:30:00-07:00,779.0,0.0,978.0,16.0,4.4,0.9015371805829417,4.224771441072282,0.6692591462119549,48.15850223915298,270.0,0.027503473490123054,0.8329277768095077
1999-04-06 15:30:00-07:00,600.0,0.0,926.0,15.0,4.6000000000000005,1.0883413860288185,4.441465800242139,0.4824549407660781,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-06 16:30:00-07:00,385.0,0.0,828.0,13.0,3.7,1.2861026931566644,4.6241750302335864,0.2846936336382321,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-06 17:30:00-07:00,155.0,0.0,609.0,9.0,2.3000000000000003,1.4870725997515242,4.792478720659298,0.08372372704337246,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-07 06:30:00-07:00,135.0,0.0,566.0,6.0,1.7000000000000002,1.3038612298110066,1.6386495071897589,0.26693509698389,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-07 07:30:00-07:00,351.0,0.0,799.0,11.0,1.7000000000000002,1.1050157218654335,1.8185292442898067,0.4657806049294632,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-07 08:30:00-07:00,560.0,0.0,904.0,14.0,1.9,0.9159950582537044,2.0300685384462422,0.6548012685411922,49.41763395315453,90.0,0.020264219747190948,0.8494594948943139
1999-04-07 09:30:00-07:00,735.0,0.0,959.0,15.0,2.9000000000000004,0.7487611349864582,2.3007219009671425,0.8220351918084383,34.70359183070249,90.0,0.11533446903822608,0.6778916483035796
1999-04-07 10:30:00-07:00,862.0,0.0,988.0,17.0,3.9,0.6244149280743302,2.6633691442059284,0.9463813987205664,18.34654610988208,90.00000120741828,0.24261817536692337,0.5508299177172439
1999-04-07 11:30:00-07:00,929.0,0.0,1001.0,18.0,4.800000000000002,0.5735813853478264,3.1186202708089366,0.9972149414470702,0.8501846886082667,90.0,0.39258101122817124,0.5001100888485703
1999-04-07 12:30:00-07:00,832.0,0.0,595.0,19.0,5.6000000000000005,0.6153580737633556,3.579821223413853,0.9554382530315411,16.697852017906325,269.9999987925817,0.25633769425217867,0.542166732865851
1999-04-07 13:30:00-07:00,871.0,0.0,986.0,19.0,6.2,0.7336618918868992,3.953036162868634,0.8371344349079973,33.17930922806702,270.0,0.12636949314320978,0.6630380039277863
1999-04-07 14:30:00-07:00,750.0,0.0,959.0,19.0,6.6000000000000005,0.8975916982410076,4.231659867670977,0.6732046285538891,48.03095273251014,270.0,0.028246900249172258,0.8312709582330042
1999-04-07 15:30:00-07:00,579.0,0.0,910.0,18.0,6.800000000000002,1.0848865588980023,4.447927436197736,0.4859097678968943,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-07 16:30:00-07:00,299.0,0.0,459.0,16.0,6.5,1.2828686566808574,4.6302678887790885,0.28792767011403914,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-07 17:30:00-07:00,3.0,0.0,0.0,13.0,5.5,1.4838404115794235,4.798344145673955,0.08695591521547302,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-08 06:30:00-07:00,118.0,0.0,411.0,2.0,12.3,1.2987719542401879,1.6341949078265492,0.27202437255470874,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-08 07:30:00-07:00,248.0,0.0,282.0,4.0,12.7,1.0997879144192024,1.813910092879934,0.47100841237569424,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-08 08:30:00-07:00,566.0,0.0,889.0,6.0,12.2,0.9104502745268085,2.025417127656833,0.6603460522680881,49.15772097005483,90.0,0.021743657435876418,0.8460209810398736
1999-04-08 09:30:00-07:00,746.0,0.0,957.0,9.0,11.6,0.7427244268351212,2.296596311394548,0.8280718999597755,34.477715598536896,90.0,0.11695716919853727,0.6756535778402516
1999-04-08 10:30:00-07:00,877.0,0.0,998.0,11.0,11.1,0.6178730928363679,2.661291609306047,0.9529232339585287,18.179020801421096,90.00000120741828,0.24400647023452784,0.5499136488269948
1999-04-08 11:30:00-07:00,947.0,0.0,1016.0,12.0,10.3,0.5670212564834991,3.120650619631938,1.0037750703113975,0.7639577512907842,90.0000213614098,0.3933334084869092,0.5000888908355952
1999-04-08 12:30:00-07:00,950.0,0.0,1018.0,13.0,9.1,0.6095865552194141,3.585565597850167,0.9612097715754825,16.69623713768014,270.0,0.2563511925635278,0.5421586350087415
1999-04-08 13:30:00-07:00,885.0,0.0,1002.0,14.0,7.7,0.7289432341048684,3.960048164845312,0.8418530926900283,33.103681050036194,270.0,0.1269221098324126,0.6623163702169678
1999-04-08 14:30:00-07:00,758.0,0.0,967.0,14.0,6.5,0.8936805662211138,4.23854390544657,0.6771157605737829,47.9039787964288,270.0,0.02898880215604216,0.829624907758674
1999-04-08 15:30:00-07:00,584.0,0.0,908.0,13.0,5.300000000000002,1.0814568657179595,4.454369452032282,0.4893394610769371,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-08 16:30:00-07:00,376.0,0.0,803.0,12.0,3.9,1.2796511899250849,4.636332257905414,0.29114513686981175,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-08 17:30:00-07:00,159.0,0.0,586.0,8.0,2.2,1.480617702590784,4.804174175658701,0.0901786242041126,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-09 06:30:00-07:00,148.0,0.0,587.0,4.0,5.0,1.2937254904136872,1.6297423455970872,0.27707083638120933,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-09 07:30:00-07:00,369.0,0.0,819.0,8.0,6.800000000000002,1.0946069622536414,1.8092808632161923,0.4761893645412551,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-09 08:30:00-07:00,582.0,0.0,925.0,11.0,7.800000000000002,0.9049552488570014,2.0207380313119065,0.6658410779378952,48.90090920833984,90.0,0.023213088058203546,0.8426367123443388
1999-04-09 09:30:00-07:00,760.0,0.0,982.0,13.0,8.5,0.7367366216543274,2.2924218003455783,0.8340597051405692,34.25514494983354,90.0,0.11856042493052793,0.6734607920135549
1999-04-09 10:30:00-07:00,885.0,0.0,1007.0,14.0,9.2,0.611373392931111,2.659164218424616,0.9594229338637856,18.01452636611279,90.00000190909591,0.24537094571322632,0.5490218602504514
1999-04-09 11:30:00-07:00,765.0,0.0,428.0,15.0,9.8,0.560498447045233,3.1226856309389364,1.0102978797496636,0.6798498167537431,90.00001850937157,0.3940673303545151,0.5000703956160163
1999-04-09 12:30:00-07:00,799.0,0.0,467.0,14.0,10.3,0.6038569692902503,3.5913505946207893,0.9669393575046463,16.693722634575018,270.0,0.25637221078649436,0.5421460274851061
1999-04-09 13:30:00-07:00,740.0,0.0,481.0,13.0,10.2,0.7242664647092475,3.967078565255292,0.8465298620856491,33.028114036595355,270.0,0.12747475479642195,0.6615967778527335
1999-04-09 14:30:00-07:00,619.0,0.0,490.0,11.0,9.0,0.8898038632859846,4.245420553795749,0.6809924635089121,47.77753475308025,269.99999914622634,0.029729418636760596,0.8279889983730067
1999-04-09 15:30:00-07:00,347.0,0.0,147.0,9.0,8.200000000000001,1.0780522167870843,4.4607892750786755,0.49274411000781226,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-09 16:30:00-07:00,333.0,0.0,625.0,6.0,8.4,1.2764502095720007,4.642365884175856,0.2943461172228959,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-09 17:30:00-07:00,31.0,0.0,0.0,3.0,8.200000000000001,1.4774045118798227,4.8099667503662,0.09339181491507398,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-10 06:30:00-07:00,155.0,0.0,620.0,0.0,9.5,1.2887239648836997,1.6252922163707006,0.2820723619111968,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-10 07:30:00-07:00,354.0,0.0,805.0,1.0,9.6,1.0894750144912457,1.8046419680364727,0.48132131230365105,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-10 08:30:00-07:00,516.0,0.0,700.0,3.0,9.3,0.8995122036990719,2.016031393394923,0.6712841230958246,48.6472818497311,90.0,0.024671727724880743,0.8393073694039748
1999-04-10 09:30:00-07:00,765.0,0.0,988.0,5.0,8.700000000000001,0.7308000059577517,2.2881975834641226,0.8399963208371448,34.03594697418498,90.0,0.1201435371013998,0.6713134243300802
1999-04-10 10:30:00-07:00,891.0,0.0,1016.0,7.0,7.800000000000002,0.6049179403761252,2.6569846780045485,0.9658783864187714,17.85311595074317,90.0,0.2467110783295665,0.5481544106461055
1999-04-10 11:30:00-07:00,957.0,0.0,1027.0,8.0,6.800000000000002,0.5540145854043586,3.124722829794462,1.016781741390538,0.5979110627209061,90.00003372135711,0.3947823363625164,0.5000544495100424
1999-04-10 12:30:00-07:00,957.0,0.0,1023.0,9.0,6.0,0.5981704280193122,3.5971735155997266,0.9726258987755844,16.69025416693092,269.9999987925817,0.2564012034600809,0.5421286398846933
1999-04-10 13:30:00-07:00,892.0,0.0,1006.0,9.0,5.300000000000002,0.7196320955195626,3.9741241120912343,0.8511642312753339,32.95255605314239,270.0,0.1280278076883447,0.6608787296005614
1999-04-10 14:30:00-07:00,767.0,0.0,971.0,9.0,4.800000000000002,0.8859616926355102,4.252286821804807,0.6848346341593865,47.65157992061113,269.99999914622634,0.030468962542064715,0.8263626721884779
1999-04-10 15:30:00-07:00,593.0,0.0,911.0,8.0,4.4,1.0746725628394909,4.467184354075247,0.49612376395540586,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-10 16:30:00-07:00,384.0,0.0,806.0,7.0,3.8,1.273265685878685,4.6483665402389684,0.2975306409162115,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-10 17:30:00-07:00,166.0,0.0,592.0,5.0,2.8000000000000003,1.474200942210789,4.8157198402938475,0.09659538458410766,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-11 06:30:00-07:00,156.0,0.0,567.0,0.0,2.4000000000000004,1.283769447766965,1.620845007485215,0.2870268790279315,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-11 07:30:00-07:00,378.0,0.0,799.0,4.0,1.2000000000000002,1.0843941648502375,1.7999939329730772,0.48640216194465913,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-11 08:30:00-07:00,590.0,0.0,906.0,7.0,0.7000000000000001,0.8941233134149181,2.0112975005738454,0.6766730133799784,48.39691783372647,90.00000085377364,0.026118812898317745,0.8360335612956424
1999-04-11 09:30:00-07:00,767.0,0.0,957.0,10.0,1.5,0.7249168366637492,2.2839230369303984,0.8458794901311475,33.82018378664094,90.0,0.1217058425942969,0.6692115505043423
1999-04-11 10:30:00-07:00,892.0,0.0,982.0,12.0,2.4000000000000004,0.5985088434629273,2.654750803456308,0.9722874833319693,17.694837141580365,90.0,0.2480263917830619,0.5473111265360037
1999-04-11 11:30:00-07:00,957.0,0.0,990.0,13.0,3.2,0.5475713097748867,3.126759774538254,1.02322501702001,0.5181855986123023,90.0,0.3954780392299265,0.5000408970946983
1999-04-11 12:30:00-07:00,953.0,0.0,976.0,14.0,3.9,0.5925280563638786,3.603031647649922,0.9782682704310179,16.685783754956248,270.0,0.2564385720910455,0.5421062346653632
1999-04-11 13:30:00-07:00,797.0,0.0,643.0,15.0,4.4,0.7150406575482338,3.9811815447426273,0.8557556692466628,32.876961102034215,270.0,0.1285816044919404,0.6601617903909575
1999-04-11 14:30:00-07:00,572.0,0.0,355.0,14.0,4.800000000000002,0.8821541923800685,4.259139733875538,0.6886421344148281,47.52607921774036,270.0,0.03120761619243212,0.8247454475665298
1999-04-11 15:30:00-07:00,465.0,0.0,438.0,13.0,5.2,1.0713179056163644,4.473552163146133,0.49947842117853225,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-11 16:30:00-07:00,233.0,0.0,165.0,11.0,5.1000000000000005,1.2700976529709482,4.654332028244921,0.3006986738239484,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-11 17:30:00-07:00,69.0,0.0,2.0,9.0,4.5,1.471007169835571,4.821431450233034,0.09978915695932576,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-12 06:30:00-07:00,158.0,0.0,594.0,6.0,1.7000000000000002,1.278863946099319,1.6164013053366582,0.2919323806955778,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-12 07:30:00-07:00,374.0,0.0,807.0,9.0,1.5,1.0793664447096183,1.795337405366601,0.4914298820852783,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-12 08:30:00-07:00,581.0,0.0,905.0,12.0,0.6000000000000001,0.8887906973590382,2.0065367941211467,0.6820056294358585,48.14989148338223,90.0,0.027553603517687875,0.8328158222879073
1999-04-12 09:30:00-07:00,755.0,0.0,957.0,15.0,0.6000000000000001,0.7190893351165559,2.279597715291231,0.8517069916783406,33.607912138618715,90.00000120741828,0.12324671777454393,0.6671551866585539
1999-04-12 10:30:00-07:00,879.0,0.0,984.0,17.0,1.3,0.5921482036704316,2.652460541354925,0.978648123124465,17.539731571612172,90.0,0.24931646046837774,0.5464918019980698
1999-04-12 11:30:00-07:00,944.0,0.0,995.0,19.0,1.7000000000000002,0.5411702689361277,3.128794074704138,1.0296260578587688,0.4407110832840298,90.00006668731895,0.3961541081971001,0.5000295822050727
1999-04-12 12:30:00-07:00,943.0,0.0,990.0,20.0,1.8,0.5869309956245743,3.608922274208176,0.9838653311703223,16.680270145349493,270.0,0.2564846621213592,0.5420786090840657
1999-04-12 13:30:00-07:00,598.0,0.0,226.0,20.0,1.6,0.7104927061423605,3.9882476029039813,0.8603036206525362,32.80128967677468,270.0,0.1291364347258553,0.6594455900847842
1999-04-12 14:30:00-07:00,227.0,0.0,14.0,20.0,1.0,0.8783815414373793,4.2659763365953545,0.6924147853575172,47.40100350792493,270.0,0.031945528918623345,0.8231369228063682
1999-04-12 15:30:00-07:00,278.0,0.0,56.0,19.0,1.0,1.0679883037499558,4.47989020740367,0.5028080230449409,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-12 16:30:00-07:00,306.0,0.0,432.0,16.0,1.7000000000000002,1.266946214315922,4.660260185034551,0.3038501124789747,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-12 17:30:00-07:00,108.0,0.0,157.0,13.0,2.1,1.467823449302539,4.827099624600703,0.10297287749235737,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-13 06:30:00-07:00,147.0,0.0,517.0,7.0,1.9,1.274009396201443,1.6119617957751242,0.29678693059345357,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-13 07:30:00-07:00,376.0,0.0,688.0,10.0,2.4000000000000004,1.0743938149583634,1.7906731551945607,0.4964025118365333,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-13 08:30:00-07:00,586.0,0.0,787.0,11.0,3.1,0.8835164111568593,2.0017498729972996,0.6872799156380373,47.90627215414951,90.0,0.02897538602095251,0.8296546089613243
1999-04-13 09:30:00-07:00,764.0,0.0,848.0,12.0,4.5,0.7133196782285111,2.275221359637399,0.8574766485663855,33.39918311746175,90.0,0.12476558131947829,0.6651442884579509
1999-04-13 10:30:00-07:00,841.0,0.0,796.0,13.0,5.2,0.5858381081524368,2.650111982488393,0.9849582186424598,17.387834699666968,90.0,0.2505809115634454,0.5456961992933507
1999-04-13 11:30:00-07:00,921.0,0.0,836.0,14.0,5.1000000000000005,0.5348131169778125,3.1308234025560187,1.035983209817084,0.36551860202095493,90.00001692540309,0.39681027009479614,0.5000203489607764
1999-04-13 12:30:00-07:00,893.0,0.0,739.0,14.0,5.1000000000000005,0.5813804000150001,3.6148426847035107,0.9894159267798964,16.67367884622249,270.0,0.2565397626478698,0.5420455954506593
1999-04-13 13:30:00-07:00,655.0,0.0,316.0,15.0,5.0,0.7059888190760956,3.995319036195508,0.864807507718801,32.7255087430203,269.9999987925817,0.129692541376705,0.6587298226785507
1999-04-13 14:30:00-07:00,709.0,0.0,738.0,15.0,5.1000000000000005,0.8746439584200361,4.272793707498697,0.6961523683748605,47.27632955134536,270.0,0.03268281690339908,0.8215367747564262
1999-04-13 15:30:00-07:00,31.0,0.0,0.0,14.0,4.800000000000002,1.0646838716795555,4.4861960308042335,0.5061124551153411,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-13 16:30:00-07:00,29.0,0.0,0.0,13.0,3.7,1.2638115412147477,4.666148889591675,0.30698478558014897,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-13 17:30:00-07:00,13.0,0.0,0.0,10.0,2.2,1.4646501112092347,4.832722454851988,0.10614621558566176,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-14 06:30:00-07:00,138.0,0.0,398.0,2.0,6.6000000000000005,1.269207656596219,1.6075272573019568,0.3015886701986778,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-14 07:30:00-07:00,29.0,0.0,0.0,2.0,8.4,1.0694781583327404,1.7860020681868907,0.5013181684621562,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-14 08:30:00-07:00,210.0,0.0,17.0,2.0,9.3,0.8783024380764721,1.996937488091027,0.6924938887184245,47.66612400692535,90.0,0.030383475660259895,0.826550299027432
1999-04-14 09:30:00-07:00,224.0,0.0,13.0,2.0,9.4,0.7076099888154921,2.2707938957608524,0.8631863379794046,33.194042034683065,90.0,0.12626189566746138,0.6631787520947423
1999-04-14 10:30:00-07:00,269.0,0.0,17.0,2.0,9.0,0.5795806199590317,2.6477033645178154,0.9912157068358649,17.239175849175687,90.00000147877934,0.2518194249426886,0.5449240508196544
1999-04-14 11:30:00-07:00,92.0,0.0,0.0,3.0,8.3,0.5285015040900474,3.1328454959590992,1.0422948227048492,0.2926328632149312,90.0,0.3974463076211499,0.5000130427745886
1999-04-14 12:30:00-07:00,91.0,0.0,0.0,4.0,7.9,0.5758774281010866,3.6207901789299264,0.9949188986938101,16.66598180601097,269.9999980909041,0.25660410911415815,0.5420070595728678
1999-04-14 13:30:00-07:00,108.0,0.0,0.0,5.0,7.4,0.701529589059322,4.002392611457682,0.8692667377355746,32.64959135447528,269.9999987925817,0.13025012351730436,0.6580142420739638
1999-04-14 14:30:00-07:00,178.0,0.0,9.0,5.0,7.0,0.8709416948103875,4.27958896267048,0.699854631984509,47.15203959995401,270.0,0.033419565153201325,0.8199447528692041
1999-04-14 15:30:00-07:00,245.0,0.0,31.0,4.0,6.7,1.0614047728476146,4.4924672232342795,0.5093915539472821,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-14 16:30:00-07:00,74.0,0.0,0.0,3.0,6.1000000000000005,1.260693865609506,4.67199606970911,0.31010246118539064,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-14 17:30:00-07:00,42.0,0.0,0.0,1.0,5.0,1.4614875543460513,4.838298085840342,0.10930877244884529,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-04-15 06:30:00-07:00,38.0,0.0,0.0,-4.0,4.2,1.2644605056704175,1.6030985511908535,0.30633582112447916,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-15 07:30:00-07:00,338.0,0.0,603.0,-3.0,4.9,1.064621276665253,1.7813251355610575,0.5061750501296436,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-04-15 08:30:00-07:00,142.0,0.0,2.0,-2.0,5.6000000000000005,0.8731506853280615,1.9921005322568814,0.697645641466835,47.429506115550225,90.0,0.03177721684208129,0.8235031944984917
1999-04-15 09:30:00-07:00,596.0,0.0,416.0,-1.0,6.2,0.7019623305847126,2.2663154265508547,0.868833996210184,32.99252867934113,90.0,0.1277351657700691,0.661258418720645
1999-04-15 10:30:00-07:00,476.0,0.0,87.0,0.0,6.4,0.5733777720953701,2.6452330665526715,0.9974185546995266,17.09377862313457,90.00000120741828,0.2530317299307957,0.5441750629056272
1999-04-15 11:30:00-07:00,811.0,0.0,464.0,0.0,6.300000000000002,0.5222370696666706,3.134858150710792,1.048559257128226,0.22207275331421056,90.0,0.3980620544900229,0.500007511293809
1999-04-15 12:30:00-07:00,733.0,0.0,380.0,0.0,6.1000000000000005,0.5704232347501417,3.6267620609476667,1.0003730920447549,16.65715678108968,269.9999987925817,0.2566778886012986,0.5419628976198924
